time,weekday,CPU utilization percentage,GPU Utilization,Current battery percentage,Battery Status,Battery Usage
2024-11-16 16:10:00,5,0.5535437313810567,0.6809132565989822,59.687944385442364,2,4.18
2024-11-16 16:20:00,5,0.5419283011237357,0.8929496776837542,23.5163134774115,4,36.17
2024-11-16 16:30:00,5,0.6883765508226156,0.6603511198017736,79.24876544794229,2,-55.73
2024-11-16 16:40:00,5,0.5505316035263512,0.8375684887563498,72.82189536651521,2,6.43
2024-11-16 16:50:00,5,0.75449070418332,0.572904517626129,28.14033514166434,4,44.68
2024-11-16 17:00:00,5,0.6108456259498277,0.7762123200011573,69.93928369362919,2,-41.8
2024-11-16 17:10:00,5,0.45128201045475064,0.8206399107307173,20.78201571695189,4,49.16
2024-11-16 17:20:00,5,0.6486926566047093,0.8266765123819269,42.5728103926512,4,-21.79
2024-11-16 17:30:00,5,0.6241368029732233,0.6052401998253079,53.533178321787254,2,-10.96
2024-11-16 17:40:00,5,0.5021245025115323,0.5648235288931214,62.922848291727824,2,-9.39
2024-11-16 17:50:00,5,0.5917831987746266,0.6173815304528316,22.60027563193831,4,40.32
2024-11-16 18:00:00,5,0.5801269323896916,0.6905588571024863,60.1593676459943,2,-37.56
2024-11-16 18:10:00,5,0.36219225253557286,0.7692830722260537,67.58689715555107,2,-7.43
2024-11-16 18:20:00,5,0.6553795900494922,0.8128337755764282,50.87420034653896,2,16.71
2024-11-16 18:30:00,5,0.43991582285894754,0.6546026348959514,47.49184253347464,4,3.38
2024-11-16 18:40:00,5,0.4384730174089186,0.5873882309765418,23.136487493746323,4,24.36
2024-11-16 18:50:00,5,0.37141308594599076,0.7749343105181067,25.96501625402795,4,-2.83
2024-11-16 19:00:00,5,0.5165133957038932,0.5625222597127143,83.34986337070576,2,-57.38
2024-11-16 19:10:00,5,0.4068718797022708,0.7454899301758211,83.43301710162571,2,-0.08
2024-11-16 19:20:00,5,0.34339614142671365,0.5065791346998941,43.0993730861188,4,40.33
2024-11-16 19:30:00,5,0.5676939760250082,0.508159655143509,32.9816111175263,4,10.12
2024-11-16 19:40:00,5,0.5294758925014549,0.5905379471565538,80.42273325536655,2,-47.44
2024-11-16 19:50:00,5,0.6491295789104553,0.8754771016081287,84.19024135893278,2,-3.77
2024-11-16 20:00:00,5,0.3010349434652911,0.5930816465769859,70.90831262495476,2,13.28
2024-11-16 20:10:00,5,0.7602163822113619,0.7268082418101186,29.726412053652105,4,41.18
2024-11-16 20:20:00,5,0.7081442471126418,0.557685835342024,46.32281581444563,4,-16.6
2024-11-16 20:30:00,5,0.7150951943606397,0.7517090671792945,27.74336039657129,4,18.58
2024-11-16 20:40:00,5,0.6360451162648397,0.8696337417027729,23.528669002082765,4,4.21
2024-11-16 20:50:00,5,0.6720821897274907,0.611793191369676,91.97257879694551,2,-68.44
2024-11-16 21:00:00,5,0.3127930071967527,0.6021978422703208,94.86635891854635,2,-2.89
2024-11-16 21:10:00,5,0.6056071554550817,0.5438381966953888,49.07328904112355,4,45.79
2024-11-16 21:20:00,5,0.5830759020586007,0.522399302393165,34.7180655469064,4,14.36
2024-11-16 21:30:00,5,0.3908984834765601,0.6211668705070046,70.85287676853582,2,-36.13
2024-11-16 21:40:00,5,0.4515814140198441,0.7544815846549568,64.20187114591933,2,6.65
2024-11-16 21:50:00,5,0.767668465602938,0.5824190776028368,79.72972364569668,2,-15.53
2024-11-16 22:00:00,5,0.48800744763008275,0.6938456661266548,36.95999186141221,4,42.77
2024-11-16 22:10:00,5,0.339578115860139,0.792978710977422,60.830464658798114,2,-23.87
2024-11-16 22:20:00,5,0.5913782737893507,0.5993979901038217,52.76901487609126,2,8.06
2024-11-16 22:30:00,5,0.7942202836871923,0.627685373428944,25.39186766805191,4,27.38
2024-11-16 22:40:00,5,0.6458726297136019,0.5185904580954347,41.60850538941523,4,-16.22
2024-11-16 22:50:00,5,0.6419902898324954,0.8698308988293937,46.145954630115185,4,-4.54
2024-11-16 23:00:00,5,0.5484594359548816,0.693604693811646,75.0582059189133,2,-28.91
2024-11-16 23:10:00,5,0.369551367057366,0.8281581245897904,96.095063885001,2,-21.04
2024-11-16 23:20:00,5,0.5746870481969002,0.5495205841794538,65.40474229491471,2,30.69
2024-11-16 23:30:00,5,0.3513078704981783,0.5701826855487429,94.64982317097068,2,-29.25
2024-11-16 23:40:00,5,0.7774971144651919,0.5428736330135333,68.4333509568036,2,26.22
2024-11-16 23:50:00,5,0.49672270699442633,0.6760912859451923,90.55436672492417,2,-22.12
2024-11-17 00:00:00,6,0.008344014529119948,0.27539680286022306,90.40537270530625,2,0.15
2024-11-17 00:10:00,6,0.027392374749357472,0.006540140728048494,89.45853161540575,2,0.95
2024-11-17 00:20:00,6,0.2731418846361051,0.2794389480123806,80.70772640486919,2,8.75
2024-11-17 00:30:00,6,0.12008936080469011,0.10773067463693484,89.2393094844829,2,-8.53
2024-11-17 00:40:00,6,0.016370912239561386,0.21141654048448125,92.31895813323098,2,-3.08
2024-11-17 00:50:00,6,0.045664838245015625,0.21079316955072827,91.4772399922357,2,0.84
2024-11-17 01:00:00,6,0.09021304455443378,0.07971573583693513,87.19062546724274,2,4.29
2024-11-17 01:10:00,6,0.18437003453600956,0.2617906241578947,81.69115453229153,2,5.5
2024-11-17 01:20:00,6,0.08536345636392235,0.10397192749975348,92.33839566694829,2,-10.65
2024-11-17 01:30:00,6,0.26732328053788085,0.18109549840753264,92.70270906033507,2,-0.36
2024-11-17 01:40:00,6,0.26084454214294855,0.09496018889107405,85.1574914485928,2,7.55
2024-11-17 01:50:00,6,0.20791246862332316,0.0766461239120592,89.60540648636359,2,-4.45
2024-11-17 02:00:00,6,0.25494839634930966,0.29805777310771775,90.0613269759587,2,-0.46
2024-11-17 02:10:00,6,0.05798595548043318,0.2023072942719409,94.02609635929528,2,-3.96
2024-11-17 02:20:00,6,0.15789276035142466,0.1906692021869282,98.42636261798211,2,-4.4
2024-11-17 02:30:00,6,0.055521014909616924,0.26668883177376274,87.7243470668312,2,10.7
2024-11-17 02:40:00,6,0.0659778040858139,0.18490423925800575,91.68656623333987,2,-3.96
2024-11-17 02:50:00,6,0.08109043886079094,0.25202720009971175,93.77948547534143,2,-2.09
2024-11-17 03:00:00,6,0.07840263408013123,0.2883465512179445,92.18899539722658,2,1.59
2024-11-17 03:10:00,6,0.2604327787666156,0.17770058139140393,80.30170645074502,2,11.89
2024-11-17 03:20:00,6,0.026586503060629763,0.0029484357223895975,85.32759410380163,2,-5.03
2024-11-17 03:30:00,6,0.14471784615223374,0.1443018180634221,98.46186049226723,2,-13.13
2024-11-17 03:40:00,6,0.29851298637696433,0.18633489098019024,94.03138487757445,2,4.43
2024-11-17 03:50:00,6,0.10176981421486117,0.08822153095376896,81.59430340114395,2,12.44
2024-11-17 04:00:00,6,0.08018659657857834,0.13848495473787148,97.52968668813477,2,-15.94
2024-11-17 04:10:00,6,0.02246947630452347,0.10258945732826877,98.9073362331586,2,-1.38
2024-11-17 04:20:00,6,0.0597152016790187,0.12160266270325544,89.58939704393403,2,9.32
2024-11-17 04:30:00,6,0.29350563694041654,0.2289337867231169,88.96273953765956,2,0.63
2024-11-17 04:40:00,6,0.04189020708315907,0.13853925643335746,87.44566813304657,2,1.52
2024-11-17 04:50:00,6,0.1972502529659545,0.2850718290094213,88.08568608548106,2,-0.64
2024-11-17 05:00:00,6,0.001231405877612357,0.1992050821912787,83.14682095054198,2,4.94
2024-11-17 05:10:00,6,0.12998296797735967,0.10403223507379097,90.22002246094094,2,-7.07
2024-11-17 05:20:00,6,0.018433693690017783,0.00010791258443691998,92.70230944369449,2,-2.48
2024-11-17 05:30:00,6,0.2757190188655251,0.15691151349098054,80.84379981330876,2,11.86
2024-11-17 05:40:00,6,0.2838142389715532,0.002602467932857788,82.9213970370915,2,-2.08
2024-11-17 05:50:00,6,0.24254137342086912,0.2710672747999817,80.01333394081527,2,2.91
2024-11-17 06:00:00,6,0.11027424167145594,0.16877420710109287,91.11527374280944,2,-11.1
2024-11-17 06:10:00,6,0.3566740829475634,0.24894652303297918,90.83723188265304,2,0.28
2024-11-17 06:20:00,6,0.05294858621649623,0.14343412739058312,88.81893770070351,2,2.02
2024-11-17 06:30:00,6,0.37287576406860673,0.1473551166051229,82.96746867274413,2,5.85
2024-11-17 06:40:00,6,0.06864389304479541,0.20088002884119216,92.89989600538583,2,-9.93
2024-11-17 06:50:00,6,0.2870717086521856,0.22287723288728764,83.76083823458879,2,9.14
2024-11-17 07:00:00,6,0.0694048231300537,0.20957856230488534,81.19598992691928,2,2.56
2024-11-17 07:10:00,6,0.222294287359109,0.14313293328656512,99.03126216227967,2,-17.84
2024-11-17 07:20:00,6,0.029444864854372855,0.2681454941207607,94.88489339386476,2,4.15
2024-11-17 07:30:00,6,0.12827705809091242,0.08077751241344532,82.98382691348306,2,11.9
2024-11-17 07:40:00,6,0.3831464492785708,0.2719604590478267,91.22185426381739,2,-8.24
2024-11-17 07:50:00,6,0.15751519020689725,0.05712457161208186,93.0166311209436,2,-1.79
2024-11-17 08:00:00,6,0.3432053702998437,0.1620869969267214,83.85468613706153,2,9.16
2024-11-17 08:10:00,6,0.26449732523781766,0.18353406107559547,87.53203470582301,2,-3.68
2024-11-17 08:20:00,6,0.13014088774537164,0.1559194829522495,87.85752478382967,2,-0.33
2024-11-17 08:30:00,6,0.048432600947919416,0.09431782798470288,84.68515317188816,2,3.17
2024-11-17 08:40:00,6,0.08282741693319329,0.2459624558235684,83.1652019108961,2,1.52
2024-11-17 08:50:00,6,0.12917546047844805,0.0722689761565486,97.77776688087002,2,-14.61
2024-11-17 09:00:00,6,0.3819593969166388,0.18718377774111236,85.95640528288398,2,11.82
2024-11-17 09:10:00,6,0.16465663095475117,0.24544858172827624,98.73607762663542,2,-12.78
2024-11-17 09:20:00,6,0.006549770058052307,0.16678663464497223,90.69818397119397,2,8.04
2024-11-17 09:30:00,6,0.22764714944639902,0.2929193141977869,94.22947072149586,2,-3.53
2024-11-17 09:40:00,6,0.07666446673586079,0.023895578311971977,92.21819409140636,2,2.01
2024-11-17 09:50:00,6,0.2220791662079572,0.13804728708580408,84.30164968730755,2,7.92
2024-11-17 10:00:00,6,0.3932781260897136,0.0040231120828235324,97.06201221668113,2,-12.76
2024-11-17 10:10:00,6,0.16452635598357102,0.19355690226549885,95.04840623238312,2,2.01
2024-11-17 10:20:00,6,0.22125258132455375,0.07655700893117658,98.81045506924508,2,-3.76
2024-11-17 10:30:00,6,0.2831033939159957,0.0579902965632832,96.2859815875183,2,2.52
2024-11-17 10:40:00,6,0.31984326616761594,0.14544987830615388,90.90543355346044,2,5.38
2024-11-17 10:50:00,6,0.08989264766371333,0.005951222911696052,93.98075061874124,2,-3.08
2024-11-17 11:00:00,6,0.10557122841234756,0.002913516813795158,91.18369965210296,2,2.8
2024-11-17 11:10:00,6,0.11470821906141748,0.008682031392015344,95.94582262501982,2,-4.76
2024-11-17 11:20:00,6,0.3449521907132859,0.2521125563951831,88.17707922840818,2,7.77
2024-11-17 11:30:00,6,0.13987745810100058,0.12438807911767374,87.05706923986025,2,1.12
2024-11-17 11:40:00,6,0.21966606207499015,0.21094540522481345,93.72878887356826,2,-6.67
2024-11-17 11:50:00,6,0.257238853776978,0.2395371435684386,93.84758468520462,2,-0.12
2024-11-17 12:00:00,6,0.5725853491101645,0.5956481659236592,87.45452920169355,2,6.39
2024-11-17 12:10:00,6,0.35781195594576054,0.8464720219089957,97.83860213690022,2,-10.38
2024-11-17 12:20:00,6,0.5446858519483533,0.6647215565051805,98.6103389329461,2,-0.77
2024-11-17 12:30:00,6,0.5698561875007674,0.5373264169444105,98.21902230160393,2,0.39
2024-11-17 12:40:00,6,0.7358227759544835,0.5928470626867616,99.3738429540686,2,-1.15
2024-11-17 12:50:00,6,0.7771218165251927,0.6593694385968825,85.33435819276173,2,14.04
2024-11-17 13:00:00,6,0.35473559421825224,0.5948690569614048,88.38337849170881,2,-3.05
2024-11-17 13:10:00,6,0.32635356898900214,0.7365341961923548,96.24676651898113,2,-7.86
2024-11-17 13:20:00,6,0.7291042572499854,0.6216117060041115,90.29046723920972,2,5.96
2024-11-17 13:30:00,6,0.4281810122661841,0.702168968835616,92.06534948139557,2,-1.77
2024-11-17 13:40:00,6,0.47300107836054206,0.5322379370466607,92.4127627653496,2,-0.35
2024-11-17 13:50:00,6,0.3800199462789631,0.8287681233780757,82.59242887200512,2,9.82
2024-11-17 14:00:00,6,0.32818103504310764,0.6805147505820476,90.34807807496725,2,-7.76
2024-11-17 14:10:00,6,0.3225318602074553,0.5442684907012423,82.49303761515864,2,7.86
2024-11-17 14:20:00,6,0.6776033649291617,0.5150915446813764,80.79534035830014,2,1.7
2024-11-17 14:30:00,6,0.6104452880330284,0.8307512793514518,84.51337807593146,2,-3.72
2024-11-17 14:40:00,6,0.5625345676357609,0.629167263317476,95.18926079238175,2,-10.68
2024-11-17 14:50:00,6,0.7121939217508617,0.7929015894031,90.09697462987789,2,5.09
2024-11-17 15:00:00,6,0.704037072195145,0.5354154226891816,88.4996806060486,2,1.6
2024-11-17 15:10:00,6,0.40331301450367296,0.7509526422147239,84.95714799354116,2,3.54
2024-11-17 15:20:00,6,0.3966307535415879,0.8722088917983186,80.09773592811261,2,4.86
2024-11-17 15:30:00,6,0.4609598786235756,0.7361908048854356,95.50012634634712,2,-15.4
2024-11-17 15:40:00,6,0.5091412060768574,0.5047562565333058,83.1656795659275,2,12.33
2024-11-17 15:50:00,6,0.6588611610675301,0.7081512241502199,85.52241781095724,2,-2.36
2024-11-17 16:00:00,6,0.6322327396928824,0.5961200122152964,87.66230470992706,2,-2.14
2024-11-17 16:10:00,6,0.39429036668893763,0.7635238696879703,85.60974510565138,2,2.05
2024-11-17 16:20:00,6,0.6666533862010093,0.8243954820381008,88.42364214784133,2,-2.81
2024-11-17 16:30:00,6,0.3554205621921775,0.6653046992584919,91.57473776960347,2,-3.15
2024-11-17 16:40:00,6,0.30662130184846775,0.7507985219880138,88.64717274408578,2,2.93
2024-11-17 16:50:00,6,0.6720872551415753,0.5556024891387084,90.06917555142816,2,-1.42
2024-11-17 17:00:00,6,0.5764957437536168,0.6775047278213506,99.04794933774383,2,-8.98
2024-11-17 17:10:00,6,0.5075501454109432,0.6714975491032174,95.60686382640672,2,3.44
2024-11-17 17:20:00,6,0.5317140739254191,0.6643424788713539,86.67684422610519,2,8.93
2024-11-17 17:30:00,6,0.6378668938573842,0.7262427579661632,89.51101279739126,2,-2.83
2024-11-17 17:40:00,6,0.3029944021020121,0.5033568780607509,82.05462909001712,2,7.46
2024-11-17 17:50:00,6,0.7593301348412336,0.6902068220775841,89.5779412765183,2,-7.52
2024-11-17 18:00:00,6,0.6197002125775815,0.5166519725151364,92.51961473445297,2,-2.94
2024-11-17 18:10:00,6,0.4588929622480266,0.6401921729986186,92.2375249988865,2,0.28
2024-11-17 18:20:00,6,0.7074587247985122,0.6923280042316573,97.53208289206277,2,-5.29
2024-11-17 18:30:00,6,0.7468183891920078,0.6279159578981132,82.24461073119836,2,15.29
2024-11-17 18:40:00,6,0.5982834585030892,0.8599959253631316,99.61539629265965,2,-17.37
2024-11-17 18:50:00,6,0.32604490211769926,0.7452507756760909,91.40054887293141,2,8.21
2024-11-17 19:00:00,6,0.43843075800115555,0.5374733293786251,93.5021961917134,2,-2.1
2024-11-17 19:10:00,6,0.33391873966037205,0.6869364484780279,87.8373739360355,2,5.66
2024-11-17 19:20:00,6,0.3624011502547311,0.8839016193394926,97.96742138320965,2,-10.13
2024-11-17 19:30:00,6,0.6107491158942411,0.5855323643121317,91.95519003160213,2,6.01
2024-11-17 19:40:00,6,0.7392345147285697,0.6496077831992211,93.20001823231019,2,-1.24
2024-11-17 19:50:00,6,0.7619272968390143,0.5735047373923255,87.21565446480983,2,5.98
2024-11-17 20:00:00,6,0.5595546548078698,0.8195661336166729,82.225985450582,2,4.99
2024-11-17 20:10:00,6,0.5096849798573386,0.7309279967060073,90.29777647736057,2,-8.07
2024-11-17 20:20:00,6,0.6119597095722141,0.5687050669107836,80.31596002450031,2,9.98
2024-11-17 20:30:00,6,0.5417707976640491,0.8552545239502775,99.16280128106779,2,-18.85
2024-11-17 20:40:00,6,0.7875237389253107,0.7195458737670691,85.85625075217294,2,13.31
2024-11-17 20:50:00,6,0.3257123386135301,0.7344885901239061,96.74260836829083,2,-10.89
2024-11-17 21:00:00,6,0.6741207793212407,0.7153038557547992,83.24112931923624,2,13.5
2024-11-17 21:10:00,6,0.48469514159423244,0.6628726851220812,85.06161226765997,2,-1.82
2024-11-17 21:20:00,6,0.5956433026106676,0.5309652590515402,82.164438908449,2,2.9
2024-11-17 21:30:00,6,0.755213631484914,0.8832630232701311,84.71269206115775,2,-2.55
2024-11-17 21:40:00,6,0.33029954228942054,0.7809500061653759,96.84361251847758,2,-12.13
2024-11-17 21:50:00,6,0.759024704272133,0.7791162462316397,95.8556589266795,2,0.99
2024-11-17 22:00:00,6,0.3802778284487914,0.5515918312583958,81.51834023277894,2,14.34
2024-11-17 22:10:00,6,0.7432880669672384,0.6051367847936656,96.80561013305905,2,-15.29
2024-11-17 22:20:00,6,0.750190604858822,0.5254463860240275,90.98970660828806,2,5.82
2024-11-17 22:30:00,6,0.7845794917540022,0.5858057128929595,80.75798757043685,2,10.23
2024-11-17 22:40:00,6,0.6238332302440852,0.7376535008458026,94.16893467663306,2,-13.41
2024-11-17 22:50:00,6,0.7294172946094184,0.832096165868897,98.25459036757783,2,-4.09
2024-11-17 23:00:00,6,0.7990127296329418,0.5237385690634494,85.7109719860062,2,12.54
2024-11-17 23:10:00,6,0.3060975967141584,0.8706378671525248,86.80929637095664,2,-1.1
2024-11-17 23:20:00,6,0.6867942303617527,0.6695888614996437,86.5786369790303,2,0.23
2024-11-17 23:30:00,6,0.44572861178835654,0.5253072831911736,86.67950836075842,2,-0.1
2024-11-17 23:40:00,6,0.6966524222906103,0.5648385978996424,84.89103866634242,2,1.79
2024-11-17 23:50:00,6,0.36218034344859057,0.6249216255488753,89.17420671629024,2,-4.28
2024-11-18 00:00:00,0,0.01783995694442866,0.610143507508319,86.48134964181077,2,2.69
2024-11-18 00:10:00,0,0.04706309175611281,0.6009942773797622,87.58857235406356,2,-1.11
2024-11-18 00:20:00,0,0.016489571512718616,0.8762692941014292,81.86406013258105,2,5.72
2024-11-18 00:30:00,0,0.006341976385301463,0.8002334072350337,89.59529026446313,2,-7.73
2024-11-18 00:40:00,0,0.003373132475862728,0.7389705854706153,96.00709688116143,2,-6.41
