time,weekday,CPU utilization percentage,GPU Utilization,Current battery percentage,Battery Status,Battery Usage
2024-11-16 14:50:00,5,0.06784997752891697,0.01859566208653215,77.93042804070426,2,-0.43
2024-11-16 15:00:00,5,0.0944433764249645,0.19604301716975678,73.37461425147598,2,4.56
2024-11-16 15:10:00,5,0.20800879186255794,0.16541878516481792,71.23164010495239,2,2.14
2024-11-16 15:20:00,5,0.1257731823505532,0.20819422710449173,70.76142956409892,2,0.47
2024-11-16 15:30:00,5,0.1624924369297975,0.2815466879340643,74.42618024674911,2,-3.66
2024-11-16 15:40:00,5,0.33889769189743224,0.27367158841911415,71.99524789429722,2,2.43
2024-11-16 15:50:00,5,0.20765619561998477,0.23823859685778764,77.53372788301338,2,-5.54
2024-11-16 16:00:00,5,0.1846876508454881,0.08988326790010244,71.5734016381492,2,5.96
2024-11-16 16:10:00,5,0.09671866449137592,0.17734450154675754,72.83305185292977,2,-1.26
2024-11-16 16:20:00,5,0.012752982125094948,0.23127917483896065,70.74129482425404,2,2.09
2024-11-16 16:30:00,5,0.3881445545733615,0.036544211515383375,73.53034068289494,2,-2.79
2024-11-16 16:40:00,5,0.14813731875882788,0.2179874612282976,77.1489605550384,2,-3.62
2024-11-16 16:50:00,5,0.31101146979673705,0.1433165772147091,75.47618595525438,2,1.67
2024-11-16 17:00:00,5,0.08345442918083253,0.12075300341330375,72.80886066478874,2,2.67
2024-11-16 17:10:00,5,0.06278342801355992,0.07552687283764643,72.37438138142659,2,0.43
2024-11-16 17:20:00,5,0.09615598503733565,0.15762630414401904,76.88327174595292,2,-4.51
2024-11-16 17:30:00,5,0.28625152429423756,0.04570637532258685,70.13942262863355,2,6.74
2024-11-16 17:40:00,5,0.3072929143343093,0.2338707694738787,70.15637649085285,2,-0.02
2024-11-16 17:50:00,5,0.34689556237129643,0.21924111363834667,72.2588431819136,2,-2.1
2024-11-16 18:00:00,5,0.2379932605155645,0.2853159307245243,76.32424653169963,2,-4.07
2024-11-16 18:10:00,5,0.33971594527702187,0.15601628724969827,79.76650639493724,2,-3.44
2024-11-16 18:20:00,5,0.07660578094532991,0.19837603900504236,72.77257692768815,2,6.99
2024-11-16 18:30:00,5,0.39722909010147317,0.08561665683675991,74.86368206112623,2,-2.09
2024-11-16 18:40:00,5,0.13823404965115646,0.02428594385905094,74.11250246443376,2,0.75
2024-11-16 18:50:00,5,0.03859415476344363,0.09492962651942057,78.0608989308749,2,-3.95
2024-11-16 19:00:00,5,0.3493348147725249,0.010015964493320206,77.41678863120617,2,0.64
2024-11-16 19:10:00,5,0.28763721790798197,0.14553494160588704,71.32150526787086,2,6.1
2024-11-16 19:20:00,5,0.19161196473120198,0.1856192068573557,70.56472321040386,2,0.76
2024-11-16 19:30:00,5,0.3332414322237136,0.1102391689120345,76.3446877099634,2,-5.78
2024-11-16 19:40:00,5,0.0040938013383842176,0.15330126270862018,74.48982672685598,2,1.85
2024-11-16 19:50:00,5,0.12989595573331908,0.23672612482287017,73.16894169486153,2,1.32
2024-11-16 20:00:00,5,0.050298210565685425,0.08878192724808064,70.77264093158455,2,2.4
2024-11-16 20:10:00,5,0.14769279979228248,0.18941552862001715,71.72452877884785,2,-0.95
2024-11-16 20:20:00,5,0.32618358101454165,0.030879863467341416,73.84541809213651,2,-2.12
2024-11-16 20:30:00,5,0.15086421973256364,0.03545440585185171,71.72489553011631,2,2.12
2024-11-16 20:40:00,5,0.34060554175591234,0.15329208371009706,72.11816343938429,2,-0.39
2024-11-16 20:50:00,5,0.29866065900691896,0.08860276928622876,75.9682021421807,2,-3.85
2024-11-16 21:00:00,5,0.010489912899455512,0.2046523478899658,74.46176052935252,2,1.51
2024-11-16 21:10:00,5,0.2310081114244171,0.11936857590277922,71.60922370426147,2,2.85
2024-11-16 21:20:00,5,0.2894845298202413,0.2543004082796619,71.5643665408397,2,0.04
2024-11-16 21:30:00,5,0.051710630520030956,0.040460248038905355,71.25674292413127,2,0.31
2024-11-16 21:40:00,5,0.14055411033119225,0.19313971962199236,76.74510590933195,2,-5.49
2024-11-16 21:50:00,5,0.1660994127976971,0.13227471254781326,72.74075917512447,2,4.0
2024-11-16 22:00:00,5,0.051164742224192095,0.039383510358628505,72.25853765230983,2,0.48
2024-11-16 22:10:00,5,0.33046876849361584,0.23530322791330907,71.01488113661425,2,1.24
2024-11-16 22:20:00,5,0.3469215339910754,0.09375009604796052,77.9065631755835,2,-6.89
2024-11-16 22:30:00,5,0.35399028479364936,0.2387090656527129,77.82496263740084,2,0.08
2024-11-16 22:40:00,5,0.23910074322969654,0.1671320992913279,73.95113422051529,2,3.87
2024-11-16 22:50:00,5,0.29282068529987754,0.10469182340497203,75.82158595615869,2,-1.87
2024-11-16 23:00:00,5,0.26790134176822744,0.0106301440263194,74.44724763430168,2,1.37
2024-11-16 23:10:00,5,0.3243631739350528,0.2824042453302267,72.88527650131083,2,1.56
2024-11-16 23:20:00,5,0.25671572725803865,0.2301635795263446,71.23644906213885,2,1.65
2024-11-16 23:30:00,5,0.37007978987859363,0.14714330967598538,73.86708240076634,2,-2.63
2024-11-16 23:40:00,5,0.31773083842723593,0.21125837887780644,77.92427628085446,2,-4.06
2024-11-16 23:50:00,5,0.3108288468526679,0.25584927084823533,72.80290550271367,2,5.12
2024-11-17 00:00:00,6,0.1680178148845461,0.10860361657957218,73.0118596527522,2,-0.21
2024-11-17 00:10:00,6,0.06781155812370576,0.05407911191947085,74.2941479498946,2,-1.28
2024-11-17 00:20:00,6,0.09593225105588046,0.22129682438588943,72.55584460090546,2,1.74
2024-11-17 00:30:00,6,0.1313945993711153,0.16012221332841992,73.19205333283281,2,-0.64
2024-11-17 00:40:00,6,0.15278821783602892,0.07734157027132188,72.34815682110332,2,0.84
2024-11-17 00:50:00,6,0.17824938458267878,0.045472385532998524,76.98326698307496,2,-4.64
2024-11-17 01:00:00,6,0.03175241771445059,0.257563122456068,73.60450111070602,2,3.38
2024-11-17 01:10:00,6,0.1110980099022223,0.13774368919020522,77.56637636852219,2,-3.96
2024-11-17 01:20:00,6,0.01842935242972461,0.2143990687522551,78.97397131583027,2,-1.41
2024-11-17 01:30:00,6,0.19923004738860636,0.05844275361787224,78.56260761464364,2,0.41
2024-11-17 01:40:00,6,0.04404116815770834,0.16275871258225455,79.66289845521474,2,-1.1
2024-11-17 01:50:00,6,0.0982410901074997,0.27302517383411584,75.20112153527754,2,4.46
2024-11-17 02:00:00,6,0.17930810525212376,0.021792367219915055,74.04424693329335,2,1.16
2024-11-17 02:10:00,6,0.11222787140716489,0.14812186239698835,74.42749518527928,2,-0.38
2024-11-17 02:20:00,6,0.10117880985731138,0.0745748084623555,72.29662796238439,2,2.13
2024-11-17 02:30:00,6,0.0594258980590997,0.029578868425493874,77.3634298335823,2,-5.07
2024-11-17 02:40:00,6,0.08475512091613135,0.030253479572228247,77.16995714150113,2,0.19
2024-11-17 02:50:00,6,0.050069326526486685,0.1598952115572929,77.99100908094097,2,-0.82
2024-11-17 03:00:00,6,0.11700393492713881,0.012863685940724555,70.58978668534955,2,7.4
2024-11-17 03:10:00,6,0.11429873003305598,0.2767609184779967,73.17764505893321,2,-2.59
2024-11-17 03:20:00,6,0.18695885006959578,0.18455739937982024,72.77092448557171,2,0.41
2024-11-17 03:30:00,6,0.17560635633621063,0.09186740231880619,70.90790768466029,2,1.86
2024-11-17 03:40:00,6,0.09264149999771563,0.04665432308485885,79.33509577411209,2,-8.43
2024-11-17 03:50:00,6,0.13622466315469203,0.0983807619186869,78.28639041756416,2,1.05
2024-11-17 04:00:00,6,0.00591725752803165,0.2748523286189194,75.61676885311434,2,2.67
2024-11-17 04:10:00,6,0.02198623081635498,0.08694453192430364,79.90653340937251,2,-4.29
2024-11-17 04:20:00,6,0.11300254881857193,0.23435240858826567,79.28977878540769,2,0.62
2024-11-17 04:30:00,6,0.17812051388670194,0.17391593437337746,72.43708594902112,2,6.85
2024-11-17 04:40:00,6,0.025741339447011714,0.06474352865663809,75.79266258274225,2,-3.36
2024-11-17 04:50:00,6,0.0600965293619556,0.12200237105786996,75.02254282276174,2,0.77
2024-11-17 05:00:00,6,0.1931591768793877,0.10290888619362736,79.04796382910789,2,-4.03
2024-11-17 05:10:00,6,0.026313554881291657,0.19030674802793632,70.22512190917166,2,8.82
2024-11-17 05:20:00,6,0.19197705484854524,0.25772111534086356,72.83394593821764,2,-2.61
2024-11-17 05:30:00,6,0.1348049705695258,0.29490290712452905,74.44998495027608,2,-1.62
2024-11-17 05:40:00,6,0.05913340803042569,0.23446774281223284,71.01985981989542,2,3.43
2024-11-17 05:50:00,6,0.030106108658354704,0.29814972514238613,71.69273927694792,2,-0.67
2024-11-17 06:00:00,6,0.1278558421497995,0.05656713402898225,75.40330737379209,2,-3.71
2024-11-17 06:10:00,6,0.2090217916501731,0.1411856112189515,77.72754396051033,2,-2.32
2024-11-17 06:20:00,6,0.15040929466797728,0.24390946242037306,78.84453670024287,2,-1.12
2024-11-17 06:30:00,6,0.10558325228824002,0.22837125964083413,76.04394453345377,2,2.8
2024-11-17 06:40:00,6,0.16149456946537694,0.2558416171611071,70.2705149677293,2,5.77
2024-11-17 06:50:00,6,0.3814775894124768,0.21009685791164093,76.96962486890078,2,-6.7
2024-11-17 07:00:00,6,0.2890251099896429,0.03994827844262211,78.33477867388012,2,-1.37
2024-11-17 07:10:00,6,0.25001386113969676,0.228400747868796,70.78283444113968,2,7.55
2024-11-17 07:20:00,6,0.015237321360100298,0.14807690554645966,79.2820667659816,2,-8.5
2024-11-17 07:30:00,6,0.26269461722782844,0.2314832650739495,76.58402739128388,2,2.7
2024-11-17 07:40:00,6,0.14768567469638846,0.05430748880440944,72.47416129456414,2,4.11
2024-11-17 07:50:00,6,0.3786156796491354,0.06463271953956988,75.03250117313159,2,-2.56
2024-11-17 08:00:00,6,0.2940931485444089,0.28560077746477536,79.48839768195045,2,-4.46
2024-11-17 08:10:00,6,0.15222360999618095,0.006209204194760909,72.06903748374677,2,7.42
2024-11-17 08:20:00,6,0.333553491649224,0.04308986965205098,71.65154950843069,2,0.42
2024-11-17 08:30:00,6,0.1096012247532192,0.21183308435400489,70.86533486718588,2,0.79
2024-11-17 08:40:00,6,0.08790492653057301,0.23247324202714342,72.8114283555877,2,-1.95
2024-11-17 08:50:00,6,0.027372160825398728,0.10164958727157589,79.2493225703155,2,-6.44
2024-11-17 09:00:00,6,0.36423296740550304,0.11720145754008693,76.96024189903476,2,2.29
2024-11-17 09:10:00,6,0.03900440578339746,0.18521763635098443,77.03696611208277,2,-0.08
2024-11-17 09:20:00,6,0.009214506910176291,0.10260321907587108,74.03932220914616,2,3.0
2024-11-17 09:30:00,6,0.24427507684122746,0.26325300100969745,71.83392035365372,2,2.21
2024-11-17 09:40:00,6,0.11249265924564439,0.17140824080682543,73.34838038941517,2,-1.51
2024-11-17 09:50:00,6,0.05079716514298776,0.044245732242476174,79.4461880810382,2,-6.1
2024-11-17 10:00:00,6,0.08070541972660644,0.2989550327517853,71.38467265759184,2,8.06
2024-11-17 10:10:00,6,0.1574717336822778,0.20199484056083414,72.25322390978599,2,-0.87
2024-11-17 10:20:00,6,0.26862208192215836,0.04585739515266588,79.73217309846302,2,-7.48
2024-11-17 10:30:00,6,0.20274839667431072,0.1360937001524458,79.3483991447921,2,0.38
2024-11-17 10:40:00,6,0.201375533950242,0.28025537034801135,79.06039774805305,2,0.29
2024-11-17 10:50:00,6,0.17490648643378584,0.0008985139944355014,79.57531043456346,2,-0.51
2024-11-17 11:00:00,6,0.39321982375953357,0.0747611825658609,75.79827135305142,2,3.78
2024-11-17 11:10:00,6,0.15810721357364452,0.2778906013634514,79.9799266895863,2,-4.18
2024-11-17 11:20:00,6,0.06370219081943711,0.02971833503126544,77.51523966242341,2,2.46
2024-11-17 11:30:00,6,0.2205612919196956,0.02249209425257225,71.03196759086583,2,6.48
2024-11-17 11:40:00,6,0.1327938608610674,0.06405854938824891,74.62454932662682,2,-3.59
2024-11-17 11:50:00,6,0.03031729811596047,0.256659900783038,78.86876596670743,2,-4.24
2024-11-17 12:00:00,6,0.18613766129163112,0.07994693217350035,71.93132964968102,2,6.94
2024-11-17 12:10:00,6,0.06987001078730586,0.1460395285077812,75.37700241802557,2,-3.45
2024-11-17 12:20:00,6,0.08839698777905697,0.05652352306687194,70.95661568451602,2,4.42
2024-11-17 12:30:00,6,0.2860496756502395,0.19336327160612302,70.7939998589599,2,0.16
2024-11-17 12:40:00,6,0.3460864192622955,0.2575007375240148,74.83278508118077,2,-4.04
2024-11-17 12:50:00,6,0.2584414333787491,0.17326047432894043,78.14223246970508,2,-3.31
2024-11-17 13:00:00,6,0.3607104737571146,0.27219163270137137,74.95431582264678,2,3.19
2024-11-17 13:10:00,6,0.17365400044461451,0.1581241787606268,73.65515962140195,2,1.3
2024-11-17 13:20:00,6,0.36267566413044067,0.2964176403008076,70.17862310598208,2,3.48
2024-11-17 13:30:00,6,0.31826080317523364,0.045802935381814736,77.77008647011775,2,-7.59
2024-11-17 13:40:00,6,0.1270834341608281,0.06997097506805625,75.55845971276871,2,2.21
2024-11-17 13:50:00,6,0.25630370343081765,0.08859277931263478,73.09114709254484,2,2.47
2024-11-17 14:00:00,6,0.10079372157606065,0.24396872301438782,78.00029366113651,2,-4.91
2024-11-17 14:10:00,6,0.1774095712960643,0.04701919483632472,74.68116247192344,2,3.32
2024-11-17 14:20:00,6,0.3495981145837802,0.27677299167355873,73.33781082538809,2,1.34
2024-11-17 14:30:00,6,0.1354690038460923,0.24182475966275044,79.2781791625312,2,-5.94
2024-11-17 14:40:00,6,0.31124101824347106,0.2918154169147187,71.14468647840748,2,8.13
2024-11-17 14:50:00,6,0.15362749430371708,0.06964518895876685,79.97539779065679,2,-8.83
2024-11-17 15:00:00,6,0.3796948147783652,0.22403767602521327,70.05566043022375,2,9.92
2024-11-17 15:10:00,6,0.03170385305701009,0.16113581090464094,76.27821225345951,2,-6.22
2024-11-17 15:20:00,6,0.332709146813533,0.10432191765988445,71.10449757229439,2,5.17
2024-11-17 15:30:00,6,0.10483742576908006,0.2865377014631394,76.5632364471279,2,-5.46
2024-11-17 15:40:00,6,0.3597446406669177,0.2940809208680517,71.63100989280788,2,4.93
2024-11-17 15:50:00,6,0.16511927372871044,0.10961082669414682,73.67044159062627,2,-2.04
2024-11-17 16:00:00,6,0.31275690909017223,0.23552722190102543,76.83531737064651,2,-3.16
2024-11-17 16:10:00,6,0.14291808193266428,0.24183043715128133,78.75228366425912,2,-1.92
2024-11-17 16:20:00,6,0.17272244194411548,0.0015216117090156133,73.70953631062193,2,5.04
2024-11-17 16:30:00,6,0.24368592355324326,0.12639467040165422,77.03691755153652,2,-3.33
2024-11-17 16:40:00,6,0.06332512439139748,0.11379992884977404,77.3616929494331,2,-0.32
2024-11-17 16:50:00,6,0.3400011525667785,0.16222324843457522,79.89556618426437,2,-2.53
2024-11-17 17:00:00,6,0.13168885061722208,0.23013381534645927,75.80857744159732,2,4.09
2024-11-17 17:10:00,6,0.32851225705079695,0.2279972520189739,71.86757025473962,2,3.94
2024-11-17 17:20:00,6,0.045215621033419674,0.1316116777609803,71.60287791595636,2,0.26
2024-11-17 17:30:00,6,0.20699755184746552,0.2791755575204576,70.695059458887,2,0.91
2024-11-17 17:40:00,6,0.33398248353880783,0.25224247256965776,72.80186158084564,2,-2.11
2024-11-17 17:50:00,6,0.0784146399874493,0.1408027556363588,75.84430677957695,2,-3.04
2024-11-17 18:00:00,6,0.09145993205483745,0.07491069086365362,71.26986562226196,2,4.57
2024-11-17 18:10:00,6,0.08195263472118026,0.14649587396109756,77.847057586888,2,-6.58
2024-11-17 18:20:00,6,0.08367008249255288,0.16966600648190291,76.43223602304757,2,1.41
2024-11-17 18:30:00,6,0.05437811532967492,0.051978939077134544,76.24557010221021,2,0.19
2024-11-17 18:40:00,6,0.0791209230435701,0.23616535980666836,75.57523293293619,2,0.67
2024-11-17 18:50:00,6,0.38798710830173094,0.05978952735669768,79.74210261635986,2,-4.17
2024-11-17 19:00:00,6,0.39710073849766186,0.17436647772048272,76.18718864487596,2,3.55
2024-11-17 19:10:00,6,0.3419685098542769,0.01081813024876197,75.91481240559519,2,0.27
2024-11-17 19:20:00,6,0.17385579428224118,0.23215590654130283,73.1307851367188,2,2.78
2024-11-17 19:30:00,6,0.26787682413939157,0.03009897462249048,76.6858494320111,2,-3.56
2024-11-17 19:40:00,6,0.3551676509309345,0.24678374802914477,73.293760712764,2,3.39
2024-11-17 19:50:00,6,0.058832692663415335,0.13994205263682322,71.30011664295643,2,1.99
2024-11-17 20:00:00,6,0.2742383966965614,0.27797166310872545,71.63074113545011,2,-0.33
2024-11-17 20:10:00,6,0.1773776898260883,0.20844897875478446,76.4098465837978,2,-4.78
2024-11-17 20:20:00,6,0.33162499812827717,0.07645484306630174,75.69107058380331,2,0.72
2024-11-17 20:30:00,6,0.2636201622001582,0.18580680475079345,79.93082257993304,2,-4.24
2024-11-17 20:40:00,6,0.06396988222483872,0.027928334104408346,70.63626880367973,2,9.29
2024-11-17 20:50:00,6,0.20962873489483702,0.05965239345716891,72.94830969795194,2,-2.31
2024-11-17 21:00:00,6,0.19884521231322705,0.10610216683164521,74.61782164795625,2,-1.67
2024-11-17 21:10:00,6,0.21129407203967113,0.1792725988859453,75.3996557106261,2,-0.78
2024-11-17 21:20:00,6,0.3442112886185408,0.134825094964613,70.61864728396334,2,4.78
2024-11-17 21:30:00,6,0.23995588872658058,0.024177988018228312,72.28786045799812,2,-1.67
2024-11-17 21:40:00,6,0.10391400320411988,0.0882113840831596,73.90715869130695,2,-1.62
2024-11-17 21:50:00,6,0.16103305363719006,0.17742472253840075,75.3853140419724,2,-1.48
2024-11-17 22:00:00,6,0.3694837579696045,0.0591410433823068,75.16428532582124,2,0.22
2024-11-17 22:10:00,6,0.1855704736648773,0.194561772503276,73.97925685351835,2,1.19
2024-11-17 22:20:00,6,0.1209512774338819,0.22528465151312815,75.7702163775166,2,-1.79
2024-11-17 22:30:00,6,0.10485464650123816,0.02767359527084765,73.11935204066447,2,2.65
2024-11-17 22:40:00,6,0.04498063694167179,0.12227024541613662,79.07077750815282,2,-5.95
2024-11-17 22:50:00,6,0.21228278432343545,0.24085227671046247,70.09590847312465,2,8.97
2024-11-17 23:00:00,6,0.17281878649569749,0.0003350846006016206,78.54660930955721,2,-8.45
2024-11-17 23:10:00,6,0.1173504380023581,0.04764439166373535,77.7245506320843,2,0.82
2024-11-17 23:20:00,6,0.19606537160995888,0.16854975956586485,70.79835213562504,2,6.93
2024-11-17 23:30:00,6,0.31844499488677724,0.02860612712159184,71.5171291591173,2,-0.72
2024-11-17 23:40:00,6,0.21903314818941905,0.2292588100957768,74.75149137784118,2,-3.23
2024-11-17 23:50:00,6,0.016932916734908956,0.12410992259112334,70.96765477090703,2,3.78
2024-11-18 00:00:00,0,0.0424639488190384,0.7082710107667611,76.69960774714222,2,-5.73
2024-11-18 00:10:00,0,0.019620602230949594,0.5649853446846469,76.7009771509645,2,-0.0
2024-11-18 00:20:00,0,0.05101661298619162,0.7634078683839522,72.09638579369472,2,4.6
2024-11-18 00:30:00,0,0.025108790397253434,0.6607703843612761,76.79177049666554,2,-4.7
2024-11-18 00:40:00,0,0.031377976160289256,0.552628632910367,76.07129426441317,2,0.72
